listing_id,date
4511259,2015-09-09
4511259,2015-09-10
4511259,2015-09-11
4511259,2015-09-15
4511259,2015-09-21
4511259,2015-09-23
4511259,2015-10-03
4511259,2015-10-06
4511259,2015-10-13
4511259,2015-10-14
4511259,2015-10-19
4511259,2015-10-20
4511259,2015-10-21
4511259,2015-10-24
4511259,2015-10-31
4511259,2015-11-04
883970,2015-10-12
783856,2014-03-13
783856,2015-09-04
6336913,2015-05-26
6336913,2015-05-31
6336913,2015-06-07
3848705,2014-10-06
3848705,2014-10-19
3848705,2014-10-27
3848705,2014-10-30
3848705,2014-11-02
3848705,2014-11-09
3848705,2015-01-19
3848705,2015-02-07
3848705,2015-02-16
3848705,2015-03-23
3848705,2015-03-27
3848705,2015-04-11
3848705,2015-04-20
3848705,2015-04-26
3848705,2015-05-12
3848705,2015-05-23
3848705,2015-05-25
3848705,2015-06-28
3848705,2015-07-08
3848705,2015-08-02
3848705,2015-08-04
3848705,2015-08-07
3848705,2015-08-13
3848705,2015-08-16
3848705,2015-08-19
3848705,2015-08-22
3848705,2015-09-01
3848705,2015-09-07
3848705,2015-09-13
3848705,2015-09-28
3848705,2015-10-05
3848705,2015-10-13
3848705,2015-10-25
4165186,2014-10-06
4165186,2014-10-07
4165186,2014-11-04
4165186,2014-12-21
4165186,2015-01-10
4165186,2015-03-10
4165186,2015-03-15
4165186,2015-03-17
4165186,2015-03-23
4165186,2015-04-06
4165186,2015-04-13
4165186,2015-07-12
4165186,2015-07-26
4165186,2015-09-21
4165186,2015-10-17
2010358,2014-01-21
2010358,2014-02-25
2010358,2014-03-30
2010358,2014-04-22
2010358,2014-04-29
2010358,2014-05-05
2010358,2014-05-15
2010358,2014-05-23
2010358,2014-06-08
2010358,2014-06-16
2010358,2014-07-07
2010358,2014-07-19
2010358,2014-07-31
2010358,2014-08-03
2010358,2014-08-13
2010358,2014-08-16
2010358,2014-08-21
2010358,2014-08-27
2010358,2014-08-31
2010358,2014-09-04
2010358,2014-09-09
2010358,2014-09-16
2010358,2014-09-21
2010358,2014-09-23
2010358,2014-09-25
2010358,2014-09-29
2010358,2014-10-07
2010358,2014-10-17
2010358,2014-10-22
2010358,2014-10-25
2010358,2014-10-27
2010358,2014-10-30
2010358,2014-11-05
2010358,2014-11-09
2010358,2014-11-13
2010358,2014-11-18
2010358,2014-11-21
2010358,2014-12-05
2010358,2014-12-08
2010358,2014-12-12
2010358,2014-12-15
2010358,2014-12-22
2010358,2014-12-25
2010358,2015-01-02
2010358,2015-01-22
2010358,2015-01-30
2010358,2015-02-04
2010358,2015-02-09
2010358,2015-02-12
2010358,2015-02-17
2010358,2015-02-19
2010358,2015-02-24
2010358,2015-02-26
2010358,2015-02-28
2010358,2015-03-02
2010358,2015-03-07
2010358,2015-03-13
2010358,2015-03-18
2010358,2015-03-23
2010358,2015-04-01
2010358,2015-04-07
2010358,2015-04-10
2010358,2015-04-13
2010358,2015-04-19
2010358,2015-04-21
2010358,2015-04-28
2010358,2015-05-02
2010358,2015-05-13
2010358,2015-05-26
2010358,2015-05-28
2010358,2015-06-01
2010358,2015-06-04
2010358,2015-06-08
2010358,2015-06-15
2010358,2015-06-17
2010358,2015-07-09
2010358,2015-07-24
2010358,2015-07-28
2010358,2015-08-05
2010358,2015-08-22
2010358,2015-09-05
2010358,2015-09-06
2010358,2015-09-08
2010358,2015-09-19
2010358,2015-09-21
2010358,2015-09-26
2010358,2015-09-28
2010358,2015-10-01
2010358,2015-10-13
2010358,2015-10-17
2010358,2015-10-22
2010358,2015-11-01
2385701,2014-03-16
2385701,2014-10-06
2385701,2014-10-09
2385701,2015-03-15
3101547,2014-06-26
3101547,2014-06-30
4025723,2014-10-19
4025723,2014-11-03
4025723,2015-03-22
4025723,2015-04-19
4025723,2015-05-02
4025723,2015-05-03
4025723,2015-05-08
4025723,2015-05-17
4025723,2015-07-05
4025723,2015-07-17
4025723,2015-07-27
4025723,2015-09-07
4025723,2015-09-13
4025723,2015-09-24
4025723,2015-10-02
4025723,2015-10-04
4025723,2015-10-26
1920342,2014-03-13
1920342,2014-03-23
1920342,2014-04-13
1920342,2014-05-06
1920342,2014-06-02
1920342,2014-10-13
1920342,2014-11-09
1920342,2015-01-25
1920342,2015-02-17
1920342,2015-03-18
1920342,2015-10-04
1920342,2015-10-11
1920342,2015-11-01
3288517,2014-06-30
3288517,2014-07-28
3288517,2014-09-15
327911,2012-02-11
327911,2012-03-14
327911,2012-03-19
327911,2012-04-13
327911,2012-04-30
327911,2012-05-14
327911,2012-05-29
327911,2012-06-03
327911,2012-11-05
327911,2012-11-15
327911,2012-11-20
327911,2012-11-29
327911,2013-01-08
327911,2013-01-23
327911,2013-01-29
327911,2013-03-04
327911,2013-03-08
327911,2013-03-14
327911,2013-03-21
327911,2013-03-23
327911,2013-03-26
327911,2013-04-01
327911,2013-05-20
327911,2013-05-28
327911,2013-06-09
327911,2013-06-17
327911,2013-06-30
327911,2013-07-01
327911,2013-07-07
327911,2013-07-29
327911,2013-08-18
327911,2013-10-01
327911,2013-10-08
327911,2015-10-05
327911,2015-10-11
327911,2015-10-19
327911,2015-10-26
1352367,2013-09-04
1352367,2013-09-30
1352367,2013-10-09
1352367,2014-01-05
1352367,2014-01-23
1352367,2014-02-18
1352367,2014-03-13
1352367,2014-06-04
1352367,2014-07-08
1352367,2015-01-19
1352367,2015-02-10
1352367,2015-04-14
1352367,2015-07-19
1352367,2015-10-05
1352367,2015-10-12
900579,2013-03-12
900579,2013-03-19
900579,2013-04-30
900579,2013-05-28
900579,2013-06-04
900579,2013-06-19
900579,2013-07-07
900579,2013-07-22
900579,2013-07-30
900579,2013-08-05
900579,2013-08-26
900579,2013-09-03
900579,2013-09-10
900579,2013-09-16
900579,2013-09-23
900579,2013-10-08
900579,2013-10-15
900579,2013-10-22
900579,2013-11-05
900579,2013-11-07
900579,2013-11-12
900579,2013-11-24
900579,2013-12-02
900579,2013-12-11
900579,2013-12-29
900579,2014-01-05
900579,2014-01-13
900579,2014-01-21
900579,2014-02-10
900579,2014-03-05
900579,2014-03-13
900579,2014-03-18
900579,2014-03-23
900579,2014-04-22
900579,2014-10-06
900579,2014-10-13
900579,2014-10-26
900579,2014-11-03
900579,2015-03-13
900579,2015-03-22
900579,2015-09-28
900579,2015-10-05
900579,2015-10-12
692058,2013-11-19
692058,2014-03-18
692058,2014-05-27
692058,2014-08-18
692058,2014-09-20
692058,2014-10-02
692058,2014-10-06
692058,2014-10-13
692058,2014-10-21
692058,2014-10-26
692058,2014-11-03
692058,2014-11-09
692058,2015-02-15
692058,2015-03-18
692058,2015-03-22
692058,2015-04-26
7309955,2015-09-06
1141791,2013-08-05
1141791,2013-08-18
1141791,2013-08-29
1141791,2013-09-06
1141791,2013-09-23
1141791,2013-10-05
1141791,2013-10-13
1141791,2013-10-19
1141791,2013-11-04
1141791,2013-11-17
1141791,2013-11-19
1141791,2013-12-22
1141791,2014-02-14
1141791,2014-02-16
1141791,2014-03-07
1141791,2014-03-13
1141791,2014-03-18
1141791,2014-04-12
1141791,2014-04-12
1141791,2014-04-16
1141791,2014-04-21
1141791,2014-04-25
1141791,2014-05-02
1141791,2014-05-05
1141791,2014-05-10
1141791,2014-05-26
1141791,2014-06-05
1141791,2014-06-09
1141791,2014-07-12
1141791,2014-10-07
1141791,2014-10-14
1141791,2014-10-21
1141791,2014-11-03
1141791,2014-11-10
1141791,2015-02-11
1141791,2015-03-09
1141791,2015-03-20
1141791,2015-03-23
1141791,2015-03-30
1141791,2015-04-06
1141791,2015-09-07
1141791,2015-09-09
1141791,2015-09-21
1141791,2015-10-21
1141791,2015-10-25
4525951,2015-07-13
4525951,2015-07-21
4525951,2015-11-02
5444476,2015-03-23
5444476,2015-10-06
971055,2014-02-17
971055,2014-03-12
971055,2014-04-01
971055,2014-04-23
971055,2014-04-27
971055,2014-05-19
971055,2014-07-06
971055,2014-08-05
971055,2014-08-09
971055,2014-09-14
971055,2014-10-15
971055,2014-11-02
971055,2014-11-09
971055,2015-01-18
971055,2015-02-07
971055,2015-02-16
971055,2015-02-23
971055,2015-03-19
971055,2015-03-26
971055,2015-04-12
971055,2015-04-18
971055,2015-04-21
971055,2015-04-29
971055,2015-05-07
971055,2015-05-08
971055,2015-05-12
971055,2015-06-08
971055,2015-07-05
971055,2015-08-10
971055,2015-09-21
971055,2015-09-21
971055,2015-09-27
971055,2015-10-05
971055,2015-10-12
971055,2015-10-18
971055,2015-10-25
1520504,2014-04-03
1520504,2014-08-19
1520504,2015-05-01
1520504,2015-07-05
1520504,2015-09-07
1520504,2015-09-22
1520504,2015-10-15
1520504,2015-10-19
1520504,2015-10-28
5285796,2015-03-23
5285796,2015-04-20
5285796,2015-05-26
956613,2014-03-17
493892,2015-02-28
493892,2015-03-17
493892,2015-03-23
493892,2015-05-26
493892,2015-08-17
493892,2015-10-31
746317,2013-03-13
746317,2015-10-02
746317,2015-10-05
746317,2015-10-13
5728862,2015-05-16
5728862,2015-06-08
5728862,2015-06-15
5728862,2015-08-14
5728862,2015-08-17
5728862,2015-08-19
5728862,2015-09-01
5728862,2015-09-08
5728862,2015-09-22
5728862,2015-09-28
5728862,2015-10-13
5728862,2015-10-15
5728862,2015-10-17
5728862,2015-10-19
7819801,2015-10-19
7819801,2015-10-25
7819801,2015-11-01
5211801,2015-03-19
5211801,2015-09-29
5211801,2015-11-02
928047,2013-03-14
928047,2013-05-12
928047,2013-10-14
928047,2014-02-06
928047,2014-02-17
928047,2014-03-13
928047,2014-03-17
928047,2014-05-03
928047,2014-05-15
928047,2014-08-18
928047,2014-10-05
928047,2014-10-07
928047,2014-10-14
928047,2014-10-20
928047,2015-03-17
928047,2015-03-19
928047,2015-03-23
928047,2015-03-23
928047,2015-10-05
928047,2015-10-07
928047,2015-10-11
928047,2015-10-12
7750589,2015-09-14
7750589,2015-10-19
611171,2013-03-13
611171,2013-10-07
611171,2013-11-11
611171,2013-11-18
611171,2013-11-20
611171,2014-01-05
611171,2014-01-27
611171,2014-02-18
611171,2014-03-12
611171,2014-03-17
611171,2014-04-29
611171,2014-05-27
611171,2014-08-30
611171,2014-09-21
611171,2014-10-05
611171,2014-10-26
611171,2014-11-03
611171,2014-11-10
611171,2015-02-17
611171,2015-03-09
611171,2015-03-17
611171,2015-03-21
611171,2015-03-30
611171,2015-04-12
611171,2015-05-25
4216598,2015-03-18
4216598,2015-03-23
4216598,2015-04-12
4216598,2015-04-19
4216598,2015-05-04
5762115,2015-04-11
5762115,2015-04-19
5762115,2015-04-26
5762115,2015-05-05
5762115,2015-05-12
5762115,2015-05-17
5762115,2015-05-24
5762115,2015-06-01
5762115,2015-06-11
5762115,2015-06-14
5762115,2015-06-16
5762115,2015-06-20
5762115,2015-06-22
5762115,2015-06-27
5762115,2015-07-03
5762115,2015-07-05
5762115,2015-07-12
5762115,2015-07-18
5762115,2015-07-26
5762115,2015-08-02
5762115,2015-08-04
5762115,2015-08-11
5762115,2015-08-14
5762115,2015-08-16
5762115,2015-08-20
5762115,2015-08-23
5762115,2015-09-03
5762115,2015-09-21
5762115,2015-09-25
5762115,2015-09-27
5762115,2015-10-05
5762115,2015-10-12
6759963,2015-07-06
6759963,2015-07-11
6759963,2015-07-12
6759963,2015-08-15
6759963,2015-08-16
6759963,2015-08-24
6759963,2015-08-30
6759963,2015-09-07
6759963,2015-09-08
6759963,2015-09-13
6759963,2015-10-04
6759963,2015-10-08
6759963,2015-10-09
6759963,2015-10-12
6759963,2015-10-13
6759963,2015-10-14
6759963,2015-10-16
6759963,2015-10-20
6759963,2015-10-22
6759963,2015-10-26
312499,2012-03-15
2084090,2014-02-16
2084090,2014-02-17
2084090,2014-03-23
2084090,2014-04-07
2084090,2014-04-14
2084090,2014-04-25
2084090,2014-04-29
2084090,2014-09-17
2084090,2014-09-22
2084090,2014-10-16
2084090,2014-10-21
2084090,2014-10-28
2084090,2014-11-05
2084090,2014-11-12
2084090,2014-11-14
2084090,2014-11-17
2084090,2014-11-22
2084090,2014-11-24
2084090,2014-12-16
2084090,2015-01-06
2084090,2015-02-02
2084090,2015-03-21
2084090,2015-03-23
2084090,2015-03-31
2084090,2015-04-05
2084090,2015-04-13
2084090,2015-04-20
2084090,2015-04-28
2084090,2015-05-23
2084090,2015-05-26
2084090,2015-05-31
2084090,2015-06-08
2084090,2015-07-08
2084090,2015-07-21
2084090,2015-07-28
2084090,2015-08-04
2084090,2015-08-11
2084090,2015-10-04
2084090,2015-10-08
2084090,2015-11-03
3800673,2014-10-07
3800673,2014-10-13
3800673,2015-03-18
3800673,2015-03-22
3800673,2015-10-06
8252940,2015-09-15
8252940,2015-10-04
8252940,2015-10-12
8252940,2015-10-21
8252940,2015-10-27
4837739,2015-03-02
4837739,2015-03-08
4837739,2015-03-18
4837739,2015-04-17
4837739,2015-05-24
4837739,2015-06-21
4837739,2015-07-05
4837739,2015-07-26
4837739,2015-08-02
4837739,2015-08-10
4837739,2015-08-15
4837739,2015-08-23
4837739,2015-09-06
4837739,2015-09-21
4837739,2015-09-27
4837739,2015-10-04
4837739,2015-10-11
4837739,2015-10-18
4837739,2015-10-25
1051238,2013-04-16
1051238,2013-04-29
1051238,2013-07-06
1051238,2013-08-10
1051238,2013-09-02
1051238,2013-09-23
1051238,2013-10-03
1051238,2013-10-12
1051238,2013-10-14
1051238,2013-11-04
1051238,2014-02-14
1051238,2014-06-09
1051238,2014-06-15
1051238,2014-08-13
1051238,2014-08-22
1051238,2014-08-22
1051238,2014-10-05
1051238,2014-10-10
1051238,2014-10-28
1051238,2015-01-29
1051238,2015-02-18
1051238,2015-02-23
1051238,2015-03-09
1051238,2015-04-01
1051238,2015-04-07
1051238,2015-04-17
1051238,2015-04-21
1051238,2015-05-06
1051238,2015-05-14
1051238,2015-05-24
1051238,2015-06-08
1051238,2015-06-13
1051238,2015-06-16
1051238,2015-06-23
1051238,2015-08-05
1051238,2015-08-15
1051238,2015-09-19
1051238,2015-10-05
1051238,2015-10-08
1051238,2015-10-13
8630542,2015-10-05
8630542,2015-10-12
8630542,2015-10-24
3594509,2014-10-12
3594509,2014-10-22
3594509,2014-10-27
3594509,2014-11-07
3594509,2014-11-09
3594509,2014-11-18
3594509,2014-12-01
3594509,2014-12-06
3594509,2014-12-28
3594509,2015-01-11
3594509,2015-01-15
3594509,2015-01-19
3594509,2015-01-26
3594509,2015-10-20
3594509,2015-10-26
3594509,2015-10-30
5550894,2015-03-15
5550894,2015-03-17
8151698,2015-09-21
8151698,2015-09-27
8151698,2015-10-06
8151698,2015-10-10
8151698,2015-10-12
8151698,2015-10-24
5458658,2015-03-22
3371432,2014-11-03
3371432,2014-11-10
3371432,2015-02-27
76309,2011-03-17
76309,2011-03-21
76309,2012-03-15
76309,2012-03-19
76309,2014-03-18
76309,2014-08-09
76309,2015-03-13
76309,2015-03-23
521689,2014-11-04
521689,2014-11-29
521689,2015-03-20
521689,2015-05-18
521689,2015-10-13
521689,2015-10-20
521689,2015-10-26
1183604,2015-04-13
1183604,2015-05-26
1183604,2015-06-08
1183604,2015-06-23
1183604,2015-06-29
1183604,2015-07-27
1183604,2015-08-03
1183604,2015-10-06
8507040,2015-10-13
8507040,2015-10-27
3021366,2014-07-08
3021366,2014-07-12
3021366,2014-07-19
3021366,2014-08-13
3021366,2014-08-19
3021366,2014-08-25
3021366,2014-09-08
3021366,2014-09-19
3021366,2014-09-29
3021366,2014-10-10
3021366,2014-10-28
3021366,2014-11-02
3021366,2014-11-04
3021366,2014-11-10
3021366,2014-11-16
3021366,2014-11-24
3021366,2014-12-23
3021366,2015-01-04
3021366,2015-01-20
3021366,2015-02-04
3021366,2015-02-17
3021366,2015-02-23
3021366,2015-03-02
3021366,2015-03-19
3021366,2015-04-06
3021366,2015-04-28
3021366,2015-05-05
3021366,2015-05-13
3021366,2015-05-25
3021366,2015-06-08
3021366,2015-06-23
3021366,2015-07-06
3021366,2015-08-12
3021366,2015-11-03
3281553,2015-08-17
3281553,2015-10-26
720616,2013-03-25
720616,2013-04-01
720616,2013-04-22
720616,2013-05-20
720616,2013-05-29
720616,2013-06-18
720616,2013-07-01
720616,2013-08-20
720616,2013-08-26
720616,2013-09-03
720616,2013-09-23
720616,2013-09-30
720616,2013-10-07
720616,2013-10-28
720616,2014-04-01
720616,2014-04-14
720616,2014-05-12
720616,2014-05-27
720616,2014-06-09
720616,2014-07-07
720616,2014-07-21
720616,2014-08-25
720616,2014-09-02
720616,2014-09-15
720616,2014-09-29
720616,2014-10-07
720616,2014-11-10
720616,2015-03-16
720616,2015-04-27
720616,2015-05-04
720616,2015-05-26
720616,2015-06-08
720616,2015-06-12
720616,2015-06-15
720616,2015-06-22
720616,2015-07-23
5372968,2015-03-17
5372968,2015-03-20
5372968,2015-03-24
5372968,2015-05-12
5372968,2015-05-29
5372968,2015-06-14
5372968,2015-06-18
5372968,2015-07-06
5372968,2015-07-12
5372968,2015-07-20
5372968,2015-07-25
5372968,2015-08-02
5372968,2015-08-07
5372968,2015-08-19
5372968,2015-09-06
5372968,2015-09-08
5372968,2015-09-13
5372968,2015-10-03
5372968,2015-10-07
5372968,2015-10-14
5372968,2015-10-21
7422589,2015-07-26
7422589,2015-08-02
7422589,2015-08-15
7422589,2015-08-19
7422589,2015-08-28
7422589,2015-09-15
7422589,2015-09-23
7422589,2015-09-27
1593744,2013-10-13
1593744,2014-03-12
1593744,2014-10-07
1593744,2014-10-14
8459272,2015-10-02
6921641,2015-06-28
6921641,2015-06-29
6921641,2015-10-05
6921641,2015-10-11
2248841,2014-03-11
701032,2013-03-13
701032,2013-03-18
701032,2015-10-16
341596,2012-03-14
341596,2012-10-24
341596,2013-03-12
341596,2013-03-18
341596,2014-10-20
341596,2014-10-28
341596,2014-11-04
341596,2014-11-10
341596,2015-02-18
341596,2015-03-23
341596,2015-03-30
341596,2015-04-14
341596,2015-04-20
341596,2015-04-27
341596,2015-07-06
341596,2015-10-06
341596,2015-10-13
341596,2015-10-15
341596,2015-10-24
341596,2015-10-27
587359,2012-11-05
587359,2012-11-19
587359,2013-02-04
587359,2013-04-01
587359,2013-04-25
587359,2013-05-07
587359,2013-09-05
587359,2013-09-28
587359,2013-11-12
587359,2015-09-21
587359,2015-09-28
587359,2015-10-04
587359,2015-10-19
4461416,2014-11-03
4461416,2014-11-17
4461416,2014-11-21
4461416,2014-12-01
4461416,2014-12-05
4461416,2014-12-11
4461416,2014-12-15
4461416,2014-12-25
4461416,2014-12-29
4461416,2015-01-02
4461416,2015-01-11
4461416,2015-01-13
4461416,2015-01-18
4461416,2015-01-20
4461416,2015-01-29
4461416,2015-02-03
4461416,2015-02-09
4461416,2015-02-12
4461416,2015-02-16
4461416,2015-02-19
4461416,2015-02-23
4461416,2015-02-25
4461416,2015-02-27
4461416,2015-03-02
4461416,2015-03-12
4461416,2015-03-14
4461416,2015-03-18
4461416,2015-03-25
4461416,2015-03-28
4461416,2015-04-01
4461416,2015-04-08
4461416,2015-04-10
4461416,2015-04-14
4461416,2015-04-18
4461416,2015-04-21
4461416,2015-04-25
4461416,2015-04-27
4461416,2015-04-30
4461416,2015-05-05
4461416,2015-05-12
4461416,2015-05-17
4461416,2015-05-23
4461416,2015-05-26
4461416,2015-05-29
4461416,2015-06-01
4025305,2014-10-06
4025305,2014-10-12
4025305,2015-10-05
4025305,2015-10-12
8287874,2015-10-04
8287874,2015-10-11
8287874,2015-10-18
579270,2012-10-09
579270,2013-03-18
579270,2014-03-17
579270,2015-03-20
579270,2015-05-11
929974,2013-03-17
7614117,2015-09-17
7614117,2015-09-21
7614117,2015-10-02
7614117,2015-10-06
7614117,2015-10-12
7614117,2015-10-25
7614117,2015-10-29
3651731,2014-10-06
3651731,2014-10-12
3651731,2015-08-30
3651731,2015-09-06
3651731,2015-10-12
4118131,2015-03-23
968883,2014-10-21
968883,2014-10-28
968883,2015-03-13
968883,2015-09-15
968883,2015-09-21
968883,2015-09-22
968883,2015-10-06
968883,2015-10-24
938082,2013-03-13
938082,2013-10-14
938082,2013-10-28
938082,2014-02-18
938082,2014-03-11
938082,2014-05-26
938082,2014-07-07
938082,2014-11-03
938082,2015-01-30
938082,2015-03-17
938082,2015-07-06
3810677,2014-09-02
3810677,2014-10-21
4243715,2015-10-04
6287793,2015-07-07
6287793,2015-08-07
6287793,2015-09-07
6287793,2015-10-13
6287793,2015-10-25
6287793,2015-11-01
2979222,2014-06-07
2979222,2014-06-18
2979222,2014-08-25
2979222,2014-10-14
2979222,2014-10-23
2979222,2014-10-27
2979222,2014-11-10
2979222,2014-12-08
2979222,2014-12-22
2979222,2015-01-05
2979222,2015-02-07
2979222,2015-03-04
2979222,2015-03-07
2979222,2015-03-09
2979222,2015-04-06
2979222,2015-04-13
2979222,2015-04-18
2979222,2015-04-22
2979222,2015-05-26
2979222,2015-05-28
2979222,2015-06-01
2979222,2015-06-15
2979222,2015-06-26
2979222,2015-07-13
2979222,2015-07-20
2979222,2015-08-03
2979222,2015-08-17
2979222,2015-08-31
2979222,2015-09-08
2979222,2015-09-14
2979222,2015-09-28
2979222,2015-10-12
2979222,2015-10-18
2979222,2015-10-24
2979222,2015-11-02
5576522,2015-04-02
5576522,2015-07-18
5576522,2015-08-09
5576522,2015-08-25
5576522,2015-09-01
5576522,2015-09-07
5576522,2015-10-05
5837822,2015-07-12
5837822,2015-07-23
5837822,2015-08-09
5837822,2015-08-20
5837822,2015-08-26
5837822,2015-09-14
5837822,2015-09-25
5837822,2015-09-27
5837822,2015-10-07
5837822,2015-10-22
5837822,2015-11-01
4129565,2014-11-10
4129565,2014-12-15
4129565,2015-03-16
4129565,2015-08-24
4129565,2015-09-01
4129565,2015-09-07
4129565,2015-10-29
5490814,2015-03-21
5729593,2015-07-19
3312792,2014-10-05
3312792,2014-10-10
3312792,2014-10-12
3312792,2014-10-19
3312792,2014-10-27
3312792,2014-11-07
3312792,2014-11-13
3312792,2014-11-21
3312792,2014-11-22
3312792,2014-11-25
3312792,2014-12-04
3312792,2014-12-07
3312792,2014-12-27
3312792,2015-01-01
3312792,2015-01-04
3312792,2015-01-05
3312792,2015-01-06
3312792,2015-01-10
3312792,2015-01-13
3312792,2015-01-18
3312792,2015-01-23
3312792,2015-01-25
3312792,2015-01-30
3312792,2015-02-01
3312792,2015-02-04
3312792,2015-02-17
3312792,2015-02-20
3312792,2015-02-22
3312792,2015-02-26
3312792,2015-03-01
3312792,2015-03-04
3312792,2015-03-07
3312792,2015-03-08
3312792,2015-03-09
3312792,2015-03-11
3312792,2015-03-13
3312792,2015-03-17
3312792,2015-03-22
3312792,2015-03-23
3312792,2015-03-24
3312792,2015-03-25
3312792,2015-03-31
3312792,2015-04-02
3312792,2015-04-03
3312792,2015-04-07
3312792,2015-04-13
3312792,2015-04-16
3312792,2015-04-19
3312792,2015-04-25
3312792,2015-04-26
3312792,2015-04-27
3312792,2015-04-29
3312792,2015-04-30
3312792,2015-05-03
3312792,2015-05-11
3312792,2015-05-14
3312792,2015-05-15
3312792,2015-08-01
3312792,2015-08-08
3312792,2015-08-11
3312792,2015-08-14
3312792,2015-08-16
3312792,2015-08-21
3312792,2015-08-28
3312792,2015-08-29
3312792,2015-08-30
3312792,2015-09-03
3312792,2015-09-06
3312792,2015-09-08
3312792,2015-09-09
3312792,2015-09-10
3312792,2015-09-11
3312792,2015-09-13
3312792,2015-09-19
3312792,2015-09-21
3312792,2015-09-21
3312792,2015-09-23
3312792,2015-09-24
3312792,2015-09-30
3312792,2015-10-01
3312792,2015-10-04
3312792,2015-10-07
3312792,2015-10-09
3312792,2015-10-12
3312792,2015-10-15
3312792,2015-10-16
3312792,2015-10-17
3312792,2015-10-19
3312792,2015-10-27
3312792,2015-10-29
3312792,2015-10-30
3432804,2015-03-23
3432804,2015-09-08
5895805,2015-10-12
6236438,2015-06-01
6236438,2015-09-14
8757475,2015-11-02
825940,2013-03-13
825940,2013-08-28
825940,2013-10-16
825940,2014-03-10
825940,2014-03-13
825940,2014-05-02
825940,2014-06-12
825940,2014-07-07
825940,2014-08-31
825940,2014-10-06
825940,2014-10-13
825940,2014-10-27
825940,2014-11-02
825940,2014-11-09
825940,2014-12-17
825940,2015-01-05
825940,2015-02-18
825940,2015-03-04
825940,2015-03-17
825940,2015-03-22
825940,2015-04-13
825940,2015-04-26
825940,2015-10-11
5432556,2015-03-19
7643663,2015-09-29
7643663,2015-10-05
7643663,2015-10-11
3912916,2014-09-01
3912916,2015-01-01
3912916,2015-02-06
3912916,2015-02-27
3912916,2015-03-03
3912916,2015-03-19
3912916,2015-04-13
3912916,2015-04-27
3912916,2015-05-04
3912916,2015-05-13
3912916,2015-05-26
3912916,2015-05-29
3912916,2015-06-01
3912916,2015-06-10
3912916,2015-06-15
3912916,2015-06-22
3912916,2015-08-11
3912916,2015-10-06
3912916,2015-10-14
3912916,2015-10-27
1965959,2014-04-03
1965959,2015-02-02
1965959,2015-02-22
1965959,2015-03-30
1965959,2015-04-05
1965959,2015-04-12
8392789,2015-09-22
8392789,2015-10-03
8392789,2015-10-07
8392789,2015-10-12
8392789,2015-10-13
8392789,2015-10-18
8392789,2015-10-19
8392789,2015-10-21
8392789,2015-10-26
8392789,2015-10-28
8392789,2015-10-30
8392789,2015-11-02
8392789,2015-11-04
651311,2013-03-13
651311,2013-03-17
651311,2014-03-17
651311,2014-05-27
5104771,2015-10-11
2582807,2015-07-25
4296633,2015-03-19
1162922,2013-07-22
1162922,2013-08-10
1162922,2013-08-24
1162922,2013-09-21
1162922,2013-10-14
1162922,2013-11-12
1162922,2013-12-13
1162922,2014-01-03
1162922,2014-01-12
1162922,2014-01-21
1162922,2014-02-23
1162922,2014-03-03
1162922,2014-03-05
1162922,2014-03-17
1162922,2014-03-24
1162922,2014-03-27
1162922,2014-03-30
1162922,2014-04-03
1162922,2014-04-28
1162922,2014-06-07
1162922,2014-06-09
1162922,2014-06-30
1162922,2014-11-05
1162922,2014-11-30
1162922,2014-12-14
1162922,2015-01-03
1162922,2015-01-05
1162922,2015-02-01
1162922,2015-02-10
1162922,2015-02-23
1162922,2015-03-13
1162922,2015-03-17
1162922,2015-03-28
1162922,2015-04-11
1162922,2015-05-21
1162922,2015-06-20
1162922,2015-06-30
1162922,2015-07-06
1162922,2015-07-14
1162922,2015-07-19
1162922,2015-07-28
1162922,2015-08-14
1162922,2015-08-22
1162922,2015-09-08
1162922,2015-10-06
1162922,2015-10-09
1162922,2015-10-24
1162922,2015-10-31
8171665,2015-09-27
8171665,2015-10-05
8171665,2015-10-11
8171665,2015-10-18
8171665,2015-10-27
8171665,2015-11-01
7128645,2015-07-05
762400,2013-03-11
762400,2013-04-08
762400,2013-05-20
762400,2013-06-03
762400,2013-10-08
762400,2013-11-18
762400,2014-01-17
762400,2014-07-28
762400,2014-09-03
762400,2014-10-06
762400,2014-10-20
762400,2014-11-10
762400,2015-02-23
762400,2015-03-21
762400,2015-04-27
762400,2015-05-11
762400,2015-06-08
762400,2015-06-29
762400,2015-07-06
762400,2015-07-13
762400,2015-09-08
762400,2015-09-27
762400,2015-10-06
762400,2015-10-12
762400,2015-10-26
5396698,2015-04-11
5396698,2015-05-20
5396698,2015-05-25
5396698,2015-05-27
5396698,2015-05-31
5396698,2015-06-15
5396698,2015-10-05
5396698,2015-10-12
5396698,2015-10-22
4605668,2014-12-01
4605668,2014-12-02
4605668,2014-12-09
4605668,2014-12-19
4605668,2015-01-06
4605668,2015-01-07
4605668,2015-01-24
4605668,2015-01-28
4605668,2015-01-29
4605668,2015-02-04
4605668,2015-02-09
4605668,2015-02-15
4605668,2015-02-17
4605668,2015-02-21
4605668,2015-02-22
4605668,2015-02-23
4605668,2015-02-26
4605668,2015-02-27
4605668,2015-03-02
4605668,2015-03-30
4605668,2015-04-06
4605668,2015-04-14
4605668,2015-04-20
