id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
644051,Huge Craftsman Bungalow in SoCo,3222157,Tracey,,78704,30.249715009618587,-97.73887406289658,Entire home/apt,920,2,4,2015-05-17,0.12,1,356
7590740,SoLa Apt Living,27183915,Courtney,,78704,30.25352635399252,-97.7637323250922,Entire home/apt,300,2,0,,,1,81
8737598,Apartment in heart of SoLa!,17619511,Adora,,78704,30.237922383049636,-97.78850029357227,Entire home/apt,89,1,4,2015-11-02,4,1,350
8934184,Cute and Cozy Townhouse in S Austin,3815855,Lindsey,,78704,30.238367345267935,-97.78426878939017,Entire home/apt,250,1,0,,,1,356
4510443,Brand New Flat For Lease - Anytime!,23387015,Jennifer,,78704,30.2556025640445,-97.76123386246456,Entire home/apt,200,1,4,2015-11-04,0.33,1,352
4216636,"Zilker Park, Barton Springs w/pool",21883701,Richard,,78704,30.26344508623023,-97.76679212392204,Entire home/apt,399,2,19,2015-09-28,1.43,1,361
676554,ACL-F1-SXSW: Perfect Location!,3334089,Rey,,78704,30.24008700117452,-97.74142663173977,Private room,100,1,24,2015-11-02,1.18,1,357
937155,"Lap of luxury, Walk to downtown",1536207,Dan,,78704,30.257238139696813,-97.77853476958514,Entire home/apt,800,2,0,,,1,363
2902979,Mid-Century Modern near SoCo and DT,80406,Dani,,78704,30.24061116081949,-97.74120868609009,Entire home/apt,199,1,13,2015-10-17,0.76,10,307
4197523,WALK TO ACL! 1/1 loft great place!!,21775864,Halima,,78704,30.263446779251282,-97.77083422831934,Entire home/apt,300,1,3,2015-10-11,0.23,1,88
979470,Couch in Beautiful Home for SXSW!,5361211,Jackie,,78704,30.24907455629621,-97.74164788862458,Shared room,175,3,0,,,1,365
1397983,"2/1, private, palms and cacti",7547072,Kathleen,,78704,30.250005626212523,-97.79314157055157,Private room,150,2,1,2014-10-13,0.08,1,360
316630,"Hip, convenient home in 78704!",1626165,Gretchen,,78704,30.254314568458305,-97.75577979365407,Entire home/apt,400,3,9,2015-03-24,0.20,1,113
8341818,Walk to ACL and lots more!,18811240,Meredith,,78704,30.256280132631844,-97.76145958835654,Entire home/apt,200,2,2,2015-10-12,1.71,1,30
5228777,SXSW CHARMING COTTAGE,27054739,Daniel,,78704,30.257113000446353,-97.75574441512387,Entire home/apt,625,1,0,,,1,247
5329549,SXSW Entire 1 BR APT Walkable SoCo,27618380,Nicklas,,78704,30.25341409486957,-97.74673765444783,Entire home/apt,350,3,0,,,1,179
7819801,Mid-Century South Congress Retreat,10470899,Lily,,78704,30.235368134247757,-97.7516922797729,Entire home/apt,295,2,3,2015-11-01,3,1,349
7459256,Great apartment on south Congress,39064309,Mark,,78704,30.251391912103355,-97.74961530957592,Entire home/apt,199,1,0,,,1,322
3363227,"Beautiful, Modern House Nr Downtown",22157,Keya,,78704,30.234308111558715,-97.77177363972156,Private room,89,1,25,2015-10-24,1.81,1,81
1593744,SXSW & Barton Springs Haven!!,1409844,Lakshmi,,78704,30.24808328049374,-97.77568729891914,Entire home/apt,150,3,4,2014-10-14,0.16,1,63
7131398,Little gem in South Central Austin,5311795,Natalie,,78704,30.24829776940005,-97.78205261014062,Private room,60,1,6,2015-11-01,1.84,1,357
8311034,Downtown view on South Congress,13232522,Lacey,,78704,30.253937187946704,-97.74848623504776,Entire home/apt,150,2,3,2015-11-02,3,1,341
1462311,The SoCo Cottage-South Congress,740347,Chris,,78704,30.247054100971077,-97.75555493444284,Entire home/apt,95,1,198,2015-11-07,7.97,2,298
4411468,SXSW - LOCATION!!! Walk to Downtown,4133388,,,78704,30.25447467841432,-97.74220831117822,Entire home/apt,145,2,84,2015-11-03,6.79,1,328
938082,Charming 3/2 House in Bouldin Creek,1786728,Holly,,78704,30.253766611973,-97.75593426618664,Entire home/apt,219,3,11,2015-07-06,0.34,2,240
9195597,2300sf Modern Zilker Townhome 3/2.5,47834287,Timothy,,78704,30.25316529652752,-97.76874511588315,Entire home/apt,495,2,0,,,2,29
8704020,Sunny Apartment in Austin,5618021,Shannon,,78704,30.256652376465563,-97.74531581793802,Entire home/apt,500,1,0,,,1,8
2543576,Brand New Apt. with amazing DT view,13019629,Mara,,78704,30.250587472869828,-97.77839871036555,Entire home/apt,100,2,7,2014-07-06,0.35,1,315
5394206,Cozy Couch close to SOCO,19068809,Carrie,,78704,30.237250475064606,-97.74823816078529,Shared room,50,1,6,2015-10-25,1.01,1,360
4378050,Modern Farmhouse Off South Congress,22731227,Christi,,78704,30.231237772210882,-97.76570161887996,Entire home/apt,525,3,0,,,1,363
6704561,Mid-Century Modern SOCO Home,35095024,Sarah & Ray,,78704,30.228045778951333,-97.74667887615082,Entire home/apt,105,2,11,2015-10-19,3.14,1,362
3362115,Welcome to Barton View Unit B - 3/2,579290,Jay,,78704,30.254684097009232,-97.78138846888552,Entire home/apt,360,2,2,2015-10-19,2,17,356
3231016,Fun & Fam Friendly Zilker ACL SXSW,14747714,Carrye,,78704,30.253007761715622,-97.77115483889767,Entire home/apt,500,2,8,2015-10-11,0.51,1,358
5819674,Southside (Licensed by CoA),1250939,Kerry,,78704,30.25185934341365,-97.75526395447423,Entire home/apt,183,2,4,2015-11-01,0.75,4,275
937157,3BR Townhouse 1 mile from Downtown!,5059228,Raul,,78704,30.24471505472938,-97.73524429724091,Entire home/apt,299,2,12,2015-10-26,0.37,1,359
3820731,Treed location Zilker Bungalow 2BD,1726059,Austin,,78704,30.253696878419294,-97.77648208139682,Entire home/apt,179,3,10,2015-10-26,1.00,4,352
8507559,Sweet One Bedroom Travis Heights,14952924,Charles,,78704,30.23652441568323,-97.74991727373423,Entire home/apt,74,1,4,2015-10-31,3.43,1,342
4966325,3 BD/2 BA House With Yard,7761082,Kate,,78704,30.238256977060356,-97.77488586354269,Entire home/apt,200,3,4,2015-10-25,0.57,1,132
8537923,Pecan Grove RV Park,44949214,Bryan,,78704,30.26271546679761,-97.7597458368151,Entire home/apt,65,1,0,,,1,217
8636158,Studio Apartment- Could Sleep 4,45408449,Samantha,,78704,30.255070685980197,-97.74660636778182,Entire home/apt,275,1,3,2015-11-02,3,1,317
8472225,Keeping It Weird Apartment,20238484,Raeanne,,78704,30.229482701746647,-97.76126702599724,Entire home/apt,85,1,3,2015-11-04,3,1,275
3393183,Urban Retreat off South Lamar,16620357,Gene,,78704,30.244702364229084,-97.7730817390314,Entire home/apt,450,2,0,,,1,128
3983003,ACL Ready! Zilker Home Walk to ACL!,8735304,Suzanne,,78704,30.249102045565493,-97.77249255699265,Entire home/apt,750,3,1,2015-03-17,0.13,6,365
2477722,SXSW Studio apartment 1Bed/1Bath,1792542,Tristan,,78704,30.25096530844874,-97.77492551430599,Entire home/apt,950,1,0,,,1,365
4181635,"Home Away From Home, Chic and Comfy",5221908,Donna And Tom,,78704,30.261530827780387,-97.76467282646499,Entire home/apt,947,4,0,,,2,310
313973,Lotus House-Private Entrance n Bath,374529,Max,,78704,30.251905675024794,-97.78115707325207,Private room,95,3,17,2015-10-06,0.38,4,363
5458492,Comfy room for SXSW w/private bath!,28311879,Ashley,,78704,30.245965059677676,-97.78297910870802,Private room,130,5,0,,,1,229
870946,"Central to Downtown A,TX Apartment",4590968,Aaron,,78704,30.225767104153615,-97.76396316297848,Entire home/apt,85,2,44,2015-11-01,2.45,2,360
4278781,South Lamar Short Walk to Town Lake,20724932,Patrick,,78704,30.255442562356993,-97.7618894835095,Entire home/apt,350,1,0,,,1,311
7620169,Bungalow South Lamar,39966586,Lisa,,78704,30.247385346490148,-97.77483538726155,Entire home/apt,125,2,4,2015-10-19,2.79,1,363
4638185,The True Austin Bungalow! w/parking,24014279,Rosa,,78704,30.25534064628814,-97.7580719654828,Entire home/apt,119,2,33,2015-10-11,3.63,1,347
5555722,Perfect SXSW location!,28804311,Lynnette,,78704,30.25400771564373,-97.762749365869,Entire home/apt,350,1,0,,,1,221
968108,Sun Room Studio Apartment So. Lamar,4882441,Valentina,,78704,30.253039581457166,-97.77049189503187,Entire home/apt,99,2,130,2015-11-02,4.02,4,265
345536,Austin Artist's Hm. in Hippest Area,1752493,Gigi,,78704,30.2483768798224,-97.76173696252951,Entire home/apt,185,2,55,2015-10-26,1.28,2,357
345571,Zilker Gem-SXSW! 5 min.to Downtown!,1217905,Christi,,78704,30.257019114611424,-97.7641431882412,Entire home/apt,695,2,13,2015-03-23,0.29,1,365
8439213,Spacious Luxury Apt. 5 min walk ACL,24904632,Daniel,,78704,30.258151443100267,-97.75955815548716,Entire home/apt,480,2,0,,,1,12
5260692,Delightful Kenny Ave Studio,27163465,Karen,,78704,30.251442368002266,-97.76856184058843,Entire home/apt,300,2,2,2015-10-03,0.25,1,365
345473,SXSW SoCo 3BR/2BA House BEAUTIFUL!!,1751224,Whitney,,78704,30.245473650726975,-97.74738856479364,Entire home/apt,1000,4,3,2015-03-20,0.09,1,365
5227831,Cozy Duplex Perfect for F-1 Weekend,27052057,John,,78704,30.251718227901797,-97.74400231988143,Entire home/apt,250,3,1,2015-03-22,0.13,1,87
8570156,Suite on Barton Creek Greenbelt,44028962,Casey,,78704,30.249677014228197,-97.78987409829027,Private room,75,3,3,2015-10-29,3,1,53
7884339,South Lamar Apartment!,41562963,Hannah,,78704,30.23949033770135,-97.78901311808971,Entire home/apt,115,1,14,2015-10-25,5.83,1,37
8670058,Walking Distance to ACL Fest!!!,45544411,Adrien,,78704,30.257191063836384,-97.75206819324545,Private room,100,1,0,,,1,11
2466535,Gorgeous Bungalow in Hip South ATX,12435810,Auburn,,78704,30.234398400758568,-97.76913255521762,Entire home/apt,150,2,20,2015-10-13,0.99,1,343
8799144,"Beautiful, Cozy Home Next To SoCo !",23873541,Trey,,78704,30.25104918846018,-97.74260631562676,Entire home/apt,299,1,0,,,6,334
4244284,Great 2 bed. Walk to ACL/6th Street,22025268,Patrick,,78704,30.253111796703035,-97.74905856757692,Entire home/apt,500,1,0,,,1,365
2471380,S. 1st Apartment - Perfect for SXSW,12638868,Nicholas,,78704,30.231471159279945,-97.76605811404208,Entire home/apt,215,1,0,,,1,365
5031470,South Congress Newly Remodeled 4BR,25184902,Maria,,78704,30.23451536850546,-97.74821074232405,Entire home/apt,600,3,4,2015-10-13,0.51,2,359
6832830,Sunny South Austin Digs,26619937,Nicole,,78704,30.224200306047155,-97.75328544921877,Entire home/apt,120,1,0,,,1,48
4186158,Walk Dtown/SoCo/Lake | Rooftop View,9328226,Tiffany,,78704,30.25637918262124,-97.74567971307197,Entire home/apt,275,1,56,2015-10-27,4.14,1,288
704738,Modern Zilker House - Central 78704,2548002,Trent,,78704,30.25670263769806,-97.7677358095298,Entire home/apt,400,2,4,2015-03-20,0.12,1,365
2474064,2BD Apartment minutes from SXSW,12654512,Liza,,78704,30.23658791328141,-97.77484149125388,Entire home/apt,300,3,0,,,1,365
8503322,Treehouse Master Suite F1/FFFFest!,44770709,Tracey,,78704,30.248509983509052,-97.76125527468312,Private room,99,1,1,2015-10-11,1,2,78
7421435,Walk to SOCO  Private Artistic Home,38874124,Nathan,,78704,30.242651589008318,-97.7388143330083,Entire home/apt,199,2,3,2015-10-19,0.92,1,85
5620386,Best Location Walk to Downtown,9869495,Parika,,78704,30.249439712349165,-97.73850130843338,Entire home/apt,1500,1,1,2015-03-22,0.13,1,215
1425971,Luxury South Congress Home W/ Pool!,7659354,Amy,,78704,30.24550174363268,-97.73572706182038,Entire home/apt,950,3,6,2015-10-13,0.30,1,362
5718552,2311 Wilke Drive - This is Austin!!,29648897,Glen,,78704,30.25226629573933,-97.77944480693006,Entire home/apt,150,2,10,2015-10-25,1.42,1,359
8667596,Under 2 miles to ACL/ LUX STUDIO,45534104,Ross,,78704,30.2407350143387,-97.78508221601265,Entire home/apt,150,1,0,,,1,365
8339817,South Lamar Central,43959860,Erin,,78704,30.247769216602197,-97.78776292323245,Entire home/apt,300,1,0,,,1,291
57187,"Zilker Park, Fun, Funky, Peaceful",272156,Lois,,78704,30.25595940145735,-97.76866253158768,Entire home/apt,99,1,314,2015-10-26,5.32,2,332
4373700,Charming home close to F1 track ,22707393,Jennifer,,78704,30.242201700457304,-97.7782112409156,Entire home/apt,565,1,0,,,2,358
8436887,Downtown/South Lamar Location!,44422914,Andrew,,78704,30.255170655952256,-97.76054524354265,Entire home/apt,499,1,0,,,1,231
8535137,Stay Near SOCO/ST Edwards/Zilker,20398593,Jasmin,,78704,30.223591620324807,-97.75186570823517,Shared room,100,1,3,2015-10-13,2.57,1,365
73559,Entire House 2 Bedroom 1 Bath ,236847,Lester,,78704,30.245547419413835,-97.74802625308057,Entire home/apt,350,1,2,2012-03-25,0.04,2,365
8993759,Private room on South Congress!,30071193,Chelsea,,78704,30.254996823847993,-97.74718987064297,Private room,200,1,0,,,2,363
3848723,Downtown South 1st Austin Retreat,4705833,Tristana,,78704,30.25937974209225,-97.75027134075069,Entire home/apt,118,2,18,2015-10-13,1.27,1,118
3848705,Map Salon,376190,JuanCarlos,,78704,30.230166616526066,-97.76340931900202,Entire home/apt,86,1,33,2015-10-25,2.49,2,273
5650946,SXSW Apt for 4- Bar Downstairs! ,3136649,Taylor,,78704,30.22844901036826,-97.76798387483461,Entire home/apt,500,1,0,,,1,213
2472398,1930's BUNGALOW: BOULDIN CREEK,12643952,Cori,,78704,30.255569683105513,-97.75574922965056,Entire home/apt,160,2,27,2015-10-24,1.34,1,357
47559,3/2 House On Boardwalk w/Bikes!,215755,Aaron,,78704,30.25058748924613,-97.74131720250838,Entire home/apt,600,1,38,2015-03-22,0.60,6,238
7899546,Backyard Bungalow in Heart of SOCO,41651643,Kristen,,78704,30.245356354178124,-97.74880303968038,Entire home/apt,125,1,9,2015-11-05,4.35,1,343
702825,MODERN HOLIDAY HOUSE - DT IN 5 MIN,3608356,Larry,,78704,30.236005633324606,-97.76212756693668,Entire home/apt,275,3,49,2015-10-21,1.44,1,329
1881597,SOCO South Congress 500ft+ modern!!,2927288,Tracy,,78704,30.24273551157536,-97.75059175636795,Entire home/apt,113,2,62,2015-11-05,2.69,2,336
932185,Comfy Bedroom: Zilker near Downtown,798741,Katherine,,78704,30.257920319694136,-97.76124760281932,Private room,96,2,14,2015-10-26,0.44,2,301
669923," The ""Compound"" on Travis Heights",1710302,Lindsay,,78704,30.23903891723459,-97.74569153490745,Entire home/apt,700,2,19,2015-09-21,0.52,3,321
5454053,"Sunny ACL location, SOLA/Zilker",9053375,Christina,,78704,30.25279919641449,-97.76682565728677,Entire home/apt,275,2,1,2015-10-04,0.86,1,70
4189331,Comfy Couch,21733775,Anna,,78704,30.238838824586534,-97.78819102678449,Shared room,44,1,1,2015-03-12,0.12,1,327
276522,Chic Cozy Condo near Zilker Park,1407108,Heather,,78704,30.253856488463526,-97.77518490778914,Entire home/apt,125,2,144,2015-11-01,3.04,2,356
931667,Quiet and Convenient for SXSW ,3084105,Terry,,78704,30.246051844261533,-97.74350700250824,Entire home/apt,300,2,6,2015-03-22,0.19,1,363
781716,Atomic Ranch in Nucleus of S Austin,880571,Angel,,78704,30.24407853846925,-97.76197046387227,Entire home/apt,125,2,182,2015-10-24,5.24,7,348
8697580,South Austin Retreat,321037,Lucien,,78704,30.25741409816597,-97.76331563550225,Entire home/apt,200,1,1,2015-10-11,1,1,9
5519058,South Congress Apt near ACL,841685,Craig,,78704,30.25469850852257,-97.7488471978691,Entire home/apt,250,1,0,,,1,224
7321216,Bright and Trendy SoCo Apartment,31338028,Lauren,,78704,30.25122059987341,-97.74890202646378,Entire home/apt,99,1,0,,,1,0
341596,South Austin Ultra Modern ,1733004,Julie,,78704,30.247541146407592,-97.75854863081594,Private room,120,1,20,2015-10-27,0.45,1,299
341530,The Austinville Cottage in SoCo,740347,Chris,,78704,30.247222885396063,-97.75473823111496,Entire home/apt,99,1,152,2015-11-02,3.58,2,320
801521,Fantastic SOCO Studio,4218754,Jana,,78704,30.233074357108965,-97.76085863064192,Entire home/apt,135,2,5,2015-09-27,0.15,2,333
4045466,Stay Cool in Lakefront Luxury!,3323899,Lindsey,,78704,30.247287642567112,-97.73545363248726,Private room,85,1,40,2015-10-19,2.96,9,62
1751718,SOUTH AUSTIN - ZILKER- SOLA WOW!!!!,9214695,Kirk,,78704,30.254724622987002,-97.7750091827111,Entire home/apt,225,3,5,2015-10-13,0.42,1,359
8369666,Luxury Condo next to Zilker Park,11815545,Blake,,78704,30.261353433150138,-97.76262034177283,Entire home/apt,600,1,0,,,1,29
7222766,1br - Walk to Zilker Park for ACL!,25547184,J. J.,,78704,30.260497915773048,-97.7767114104962,Entire home/apt,300,2,2,2015-10-26,2,1,105
9319260,Off South Congress 1 bed 1 bath,4893394,Miguel,,78704,30.243297325861313,-97.7540332427888,Entire home/apt,199,7,0,,,1,365
4502432,CHARMED Cottage. Walk Everywhere!,11744806,Larissa,,78704,30.25664688388039,-97.75404594007861,Entire home/apt,225,1,18,2015-10-04,1.48,8,365
2372452,Zilker cabin with great view! ,12119529,Sean,,78704,30.259587761489495,-97.77557969016017,Entire home/apt,650,1,1,2014-10-06,0.08,1,365
570180,SoCo/Dwntn 2Bed/2B home sleeps 6ppl,2805811,Alexsandra,,78704,30.24050389706897,-97.75466635628003,Entire home/apt,900,4,4,2015-03-19,0.12,1,364
1618725,Cozy Bedroom in beautiful townhouse,2915807,Abby,,78704,30.22973775595151,-97.76234407551577,Private room,120,1,0,,,1,365
8172318,Downtown duplex Austin style,492879,Brad And Kelli,,78704,30.23343859226197,-97.77112155468322,Entire home/apt,159,2,4,2015-10-01,2.18,1,364
7090926,"Charming SoCo Restored Cottage, 2/1",386263,Vineet,,78704,30.25014160969986,-97.75398349169392,Entire home/apt,195,2,6,2015-11-04,3.40,2,356
2373762,South Central/Zilker Neighborhood,12127232,Yvette,,78704,30.249985392609304,-97.76923110732726,Entire home/apt,700,1,1,2015-10-12,1,1,363
7074824,Walk to Zilker With Downtown View,24211107,Christian,,78704,30.258912412696855,-97.75691491889663,Entire home/apt,150,1,1,2015-07-06,0.24,1,103
6404123,S. Austin - close to everything!,26029087,Michael,,78704,30.24141231555295,-97.78495192416483,Entire home/apt,335,1,1,2015-10-12,1,2,298
702474,"South Central Apartment, Formula 1",3605974,Courtney,,78704,30.23070280100561,-97.76556345472108,Private room,300,1,0,,,1,365
3979249,Walk to zilker park/Barton springs,20623863,Josh,,78704,30.26032973395528,-97.77476250145781,Entire home/apt,500,1,0,,,1,365
8632267,Travis Heights Bungalow,45394995,Robert,,78704,30.2496132731495,-97.74180308659868,Entire home/apt,345,2,0,,,1,126
8140740,Bouldin Backhouse/Hammock Hideaway!,408888,Kat,,78704,30.251779024642623,-97.75887613178273,Entire home/apt,125,1,5,2015-10-24,3.19,7,363
8472900,2Bed/2Bath Apt - Close to Fun Fest,15154847,Gregory,,78704,30.235232678986232,-97.78118795482044,Entire home/apt,205,2,0,,,1,23
1520186,F1 Town Home in great location!,7250463,Sara Marie,,78704,30.237128140685734,-97.75897251769868,Entire home/apt,500,3,0,,,1,365
8532343,SOLA 2/1 Cozy House,31274875,Leah,,78704,30.24015276380492,-97.77412452338683,Entire home/apt,210,2,0,,,1,20
865542,Walk Everywhere! FFF Fest SXSW ACL,4545136,Danielle & Alex,,78704,30.247358463321998,-97.7574111901943,Entire home/apt,450,2,10,2015-03-19,0.31,1,365
3781742,Zilker Park 1BR w/Parking,18164258,Courtney,,78704,30.259667548841986,-97.7743251840221,Entire home/apt,250,3,2,2015-10-13,0.15,1,35
1717328,Monstrosity Bungalow ,4150951,Tony,,78704,30.23735341681838,-97.75857547379428,Entire home/apt,165,3,49,2015-10-20,1.98,4,351
1683591,SOCO Apt right in the middle of FUN,4689326,Heather,,78704,30.252822052892295,-97.74925408820692,Entire home/apt,700,1,44,2015-10-19,1.82,1,358
2141987,Modern Home in Zilker,9463145,Joi,,78704,30.258378157245676,-97.76602346208944,Entire home/apt,2500,3,1,2014-03-18,0.05,2,365
7745271,3BR Shaded Deck House - South Lamar,31148752,Bo,,78704,30.24234118856298,-97.77583995546405,Entire home/apt,399,2,0,,,2,359
962137,Vintage'56 Airstream South Congress,5240708,Dusty,,78704,30.239704961172855,-97.74870026139689,Entire home/apt,200,1,1,2013-03-13,0.03,1,365
8597001,Bright 2bd at Barton Springs for F1,155301,Blake,,78704,30.26053104432969,-97.76983483655609,Entire home/apt,395,3,1,2015-10-06,0.91,1,14
5550742,Modern Home In South Congress Area,28780685,Jeff,,78704,30.244542819713146,-97.75815944208192,Entire home/apt,1200,3,0,,,1,221
8401528,Brand New Apartment near Downtown,32369381,Emily,,78704,30.25754276076748,-97.75923613267948,Private room,100,1,2,2015-10-24,2,2,12
1585933,F 1 race 2 bedroom walk downtown SX,8449853,Greg,,78704,30.244979348626323,-97.7349658716506,Entire home/apt,189,2,10,2015-10-19,0.50,4,273
5615072,Chelsea Cottage-A - 2/1 near SOCO!,579290,Jay,,78704,30.244990160115652,-97.73936781725725,Entire home/apt,150,2,6,2015-11-03,0.96,17,363
8760758,Cozy Lomied Room for 2,45940629,Diana,,78704,30.233540288644214,-97.77740611189924,Private room,125,1,0,,,1,345
5549432,As close as you can be to acl!!,21816717,Jack,,78704,30.262257253109603,-97.76241433402896,Private room,200,1,1,2015-03-16,0.13,2,222
765098,Historic Apartment Travis Heights,1708289,Laura,,78704,30.24840401546752,-97.74063148193711,Entire home/apt,200,7,14,2015-10-07,0.41,1,355
8629416,ACL headquarters. 1/4 mile from ACL,29284664,Robert,,78704,30.263129486579285,-97.76180384485018,Entire home/apt,750,1,0,,,1,365
766486,Lovely SoCo/Travis Heights House,1432442,Sara,,78704,30.236338657964726,-97.74813116940933,Entire home/apt,175,3,45,2015-10-24,1.24,1,193
699506,"4/3 SXSW Bouldin Home, Austin, TX",3587924,Bridget,,78704,30.24707651597643,-97.76036923151742,Entire home/apt,900,2,5,2015-10-13,0.20,1,297
2323392,2/1 Cozy South Austin Home,6987495,Luke & Lauren,,78704,30.2484232797602,-97.77895437626286,Entire home/apt,200,1,3,2015-10-13,0.39,1,158
1780770,"SoCo ""Treehouse"" magical retreat",436345,Fran,,78704,30.23856901945363,-97.74915913916527,Entire home/apt,189,2,18,2015-10-17,0.76,2,116
5155749,Cozy Loft In SoCo Area!,23873541,Trey,,78704,30.250369002572636,-97.7425217399851,Private room,200,1,17,2015-07-09,1.87,6,61
8235896,Large Loft Style Apartment,20126522,Scott,,78704,30.246839790980754,-97.78202931544389,Entire home/apt,250,1,2,2015-10-12,1.76,1,85
4205393,Central location perfect for SXSW!,950998,Shawn,,78704,30.26047455982086,-97.77456692030236,Entire home/apt,225,5,1,2015-10-13,1,1,364
8548280,Contemporary Barton Hills Condo,31148752,Bo,,78704,30.26230350870234,-97.77657257719825,Entire home/apt,299,2,1,2015-10-13,1,2,363
8104700,2BR/1.5BA All-New SoLa Condo,31148752,Bo,,78704,30.245193706254025,-97.78310458968056,Entire home/apt,199,2,2,2015-10-13,1.82,2,364
4991727,4BR Gorgeous deck walk to downtown!,1632364,Nick,,78704,30.251545316882325,-97.75685068822027,Entire home/apt,395,1,11,2015-08-09,1.21,1,149
8268490,KING SIZE BED/BATH in downtown ATX!,13208189,Bret,,78704,30.251453954022708,-97.73870774989665,Private room,39,3,1,2015-09-27,0.71,1,310
4172436,Open for SXSW. 3/3 Great location!,7512243,Jeff,,78704,30.240295391390944,-97.76630557671564,Entire home/apt,600,2,0,,,1,345
195674, Walking distance to Zilker Park ,951551,Lori,,78704,30.258358836668837,-97.7672329368443,Entire home/apt,850,2,9,2015-10-05,0.28,1,365
6957659,Travis Heights Condo off Congress,36481086,Ryan,,78704,30.2513567023083,-97.7433439718799,Private room,85,2,14,2015-10-06,3.62,1,219
895105,Stunning Condo(2 miles from DT!),4766459,Jesse,,78704,30.248777203313626,-97.77240011623691,Entire home/apt,385,2,3,2015-10-12,0.12,2,365
2992224,Perfectly Located 2/2 - S. Austin,1634035,Mike,,78704,30.24430882072744,-97.75995116446127,Entire home/apt,195,1,7,2015-11-01,0.89,1,338
5285910,"ACL, F1, or SXSW 2 Bed on the Lake",23623543,Chris,,78704,30.247558631971298,-97.73540196927662,Entire home/apt,500,2,3,2015-10-06,0.38,1,217
4824235,Studio in Zilker neighborhood SXSW,24841470,James,,78704,30.261516482520598,-97.76047104682507,Entire home/apt,200,3,2,2015-03-21,0.25,1,301
1550149,The Wagon House,8256975,(email hidden),,78704,30.246579074816456,-97.75684058906151,Entire home/apt,300,3,2,2015-03-28,0.25,1,189
6006471,Amazing Downtown S Congress Unit,19259181,Isaac,,78704,30.254355472476217,-97.74732041341781,Entire home/apt,145,2,10,2015-10-28,1.71,3,2
5580439,SXSW Interact/Music BR By  Congress,21573147,Paula And David,,78704,30.248046453998615,-97.75460339409996,Private room,199,1,0,,,2,365
7775772,South Congress Condo Deluxe!!!!,25366426,Seth,,78704,30.236678390773434,-97.74812762555999,Entire home/apt,109,1,31,2015-11-04,11.07,2,324
7578631,Modern Luxury in the heart of SOCO,39736997,William,,78704,30.251359550442743,-97.74337656686312,Entire home/apt,1900,4,0,,,1,73
2663425,Victorian Mansion on Lady Bird Lake,13208189,Bret,,78704,30.249963339470778,-97.73956995824429,Entire home/apt,799,3,4,2015-04-19,0.26,1,78
3122149,Hidden Gem Behind Zilker Park,15782486,Top Trip Rentals,,78704,30.258644171001386,-97.77418533801742,Entire home/apt,172,1,11,2015-09-28,0.70,8,361
1942339,Guest Cabin 2 Miles To D/T,1151576,Joe & Bella,,78704,30.228142235158618,-97.75967861507873,Entire home/apt,60,2,69,2015-10-27,3.02,4,15
3154788,perfect south lamar suite! 78704,175669,Rachel,,78704,30.239016538016447,-97.77536144755757,Private room,125,1,4,2014-09-28,0.26,2,365
927670,"Casual, Eclectic and Convenient",4992179,Lenore,,78704,30.238869989423176,-97.76394730292182,Private room,60,2,20,2015-09-04,0.62,1,310
3811238,1BR/1.5BA Perfectly Located Casita,4641823,Erica,,78704,30.242619020424648,-97.75866695592674,Entire home/apt,140,2,3,2015-02-18,0.22,7,351
7348932,THE GREENHOUSE - Heart Of Austin,4970462,,,78704,30.24890248843288,-97.75297192968242,Entire home/apt,180,2,3,2015-10-25,1.03,2,140
4235971,South Lamar 78704! Great Area,21982292,Eric,,78704,30.2385972855354,-97.78810208109827,Private room,100,1,0,,,1,365
5546393,SWSW -- South Congress Apt,28756857,Darien,,78704,30.254678417692514,-97.74728746817686,Entire home/apt,300,1,1,2015-03-19,0.13,1,222
5480629,Modern South Austin Micro-Unit,28421333,Edward,,78704,30.23258293088082,-97.76318369396627,Entire home/apt,85,3,25,2015-10-31,3.26,1,118
761955,Gorgeous Modern Home in Zilker,11762795,Mandi,,78704,30.246599508044667,-97.78334321420607,Entire home/apt,1000,1,4,2015-03-19,0.13,2,365
4137046,Barton Hills Hideaway! Walk to ACL!,500123,Liz,,78704,30.258767492811142,-97.78148587564962,Entire home/apt,195,1,1,2014-10-13,0.08,1,314
1744936,3BR South Congress,4641823,Erica,,78704,30.246163113450997,-97.74469332466457,Entire home/apt,172,2,37,2015-10-20,1.47,7,340
4203884,Duplex 1.7 miles away from downtown,21810159,Justin,,78704,30.24067857744324,-97.7734879164857,Entire home/apt,400,2,1,2015-03-23,0.13,1,336
2303293,Stunning Modern Home in Zilker!,11762795,Mandi,,78704,30.24664302911228,-97.78428618600643,Entire home/apt,1000,1,3,2015-05-15,0.15,2,365
4103988,Creekside Home,21289508,Don,,78704,30.25297754002174,-97.75413704544489,Entire home/apt,600,2,0,,,1,365
7937786,Unique DOWNTOWN SoCo Austin Jewel!!,41858462,Lynn & Jerry,,78704,30.244184956552598,-97.73658288708708,Entire home/apt,300,2,1,2015-11-01,1,1,342
