entity_id,reldesc,reltype,relatedEntityId
33171,trustee,Position,209591
33171,trustee,Position,2963
33171,"Senior Fellow",Position,78313
33171,"advisory council member for the Metropolitan Policy Program",Position,74935
33171,trustee,Position,232427
33171,NULL,Hierarchy,233579
33171,"Senior Fellow",Position,1977
33188,Director,Position,33351
33188,Director,Position,33419
33188,Director,Position,22404
33188,Director,Position,33602
33188,Director,Position,1100
33188,Director,Position,1096
33188,Director,Position,33157
33188,Director,Position,33605
33188,Director,Position,11868
33188,Director,Position,33608
33188,Director,Position,33609
33188,"Advisory Board Member",Position,33615
33188,"Advisory Board Member",Position,33616
33188,"Advisory Board Member",Position,33618
33188,"Advisory Board Member",Position,33249
33188,"Advisory Board Member",Position,33619
33188,"Advisory Board Member",Position,33620
33188,"Advisory Board Member",Position,33622
33188,"Advisory Board Member",Position,33158
33188,"Advisory Board Member",Position,33624
33188,"Advisory Board Member",Position,33625
33188,"Advisory Board Member",Position,28215
33188,"Advisory Board Member",Position,33628
33188,"Advisory Board Member",Position,33630
33188,"Advisory Board Member",Position,33631
33188,"Advisory Board Member",Position,33632
33188,"Advisory Board Member",Position,33633
33188,"Advisory Board Member",Position,33634
33188,President,Position,33226
33188,"Senior Fellow",Position,33232
33188,CEO,Position,68064
33188,NULL,Position,96149
33188,NULL,Position,90277
33188,NULL,Position,96151
33188,NULL,Position,35573
33188,NULL,Position,96152
33188,NULL,Position,96153
33188,NULL,Position,3492
33188,NULL,Position,47524
33188,"Advisory Council Member",Position,79599
33188,"Senior Fellow",Position,109254
33188,"Senior Vice President",Position,109828
33188,"Visiting Fellow ",Position,130136
33188,"advisory board member",Position,130591
33188,"advisory board member",Position,130592
33188,"advisory board member",Position,130593
33188,"advisory board member",Position,130594
33188,"advisory board member",Position,108503
33188,"advisory board member",Position,69326
33188,"advisory board member",Position,130595
33188,"advisory board member",Position,1353
33188,"advisory board member",Position,130596
33188,"advisory board member",Position,130597
33188,"advisory board member",Position,130598
33188,"advisory board member",Position,130599
33188,"advisory board member",Position,130600
33188,"advisory board member",Position,130601
33188,"advisory board member",Position,130602
33188,"advisory board member",Position,130603
33188,"advisory board member",Position,130604
33188,"advisory board member",Position,13594
33188,"advisory board member",Position,33591
33188,"advisory board member",Position,23127
33188,"advisory board member",Position,130605
33188,"advisory board member",Position,130606
33188,"Director Emeriti",Position,33351
33188,"Director Emeriti",Position,33419
33188,Director,Position,108392
33188,Director,Position,43509
33188,Director,Position,13416
33188,Donation,Donation,151
33188,"Non-Resident Senior Fellow",Position,141159
33188,"Director, Energy, environment and security program",Position,149945
33188,Donation,Donation,139938
33188,"led 2014 Next Generation class",Position,174115
33188,Donation,Donation,58
33188,"Advisor ",Position,16874
33188,Donation,Donation,2
33188,"Senior Advisor and Senior Fellow ",Position,234713
33188,President,Position,234713
33188,NULL,Position,253628
33271,"Senior Fellow",Position,28219
33271,Director,Position,33351
33271,Member,Membership,21905
33271,NULL,Membership,33472
33271,NULL,Membership,33503
33271,Director,Position,16414
33271,Director,Position,33493
33271,Director,Position,33550
33271,Director,Position,33552
33271,Director,Position,1353
33271,Director,Position,1264
33271,Director,Position,3769
33271,Co-Chairman,Position,1164
33271,President,Position,33557
33271,Director,Position,33558
33271,Director,Position,33560
33271,Director,Position,33563
33271,Director,Position,33569
33271,Director,Position,1267
33271,Director,Position,33571
33271,Director,Position,1271
33271,Director,Position,33572
33271,Director,Position,33576
33271,Director,Position,33578
33271,Director,Position,1817
33271,Director,Position,33581
33271,Director,Position,33583
33271,Director,Position,15122
33271,Director,Position,33471
33271,Director,Position,1662
33271,Director,Position,1983
33271,Co-Chairman,Position,7814
33271,Director,Position,33591
33271,Director,Position,1972
33271,Director,Position,33594
33271,NULL,Membership,33856
33271,"Senior Fellow",Position,34584
33271,Member,Position,35372
33271,Fellow,Position,33169
33271,"Henry A Kissinger Senior Fellow for US Foreign Policy",Position,35631
33271,"Senior Fellow for Counterterrorism and National Security Studies",Position,33227
33271,Member,Position,34925
33271,Member,Membership,36766
33271,"Adjunct Senior Fellow for Middle Eastern Studies",Position,36887
33271,member,Membership,36997
33271,Member,Membership,37031
33271,Member,Membership,15217
33271,NULL,Membership,23326
33271,NULL,Membership,1352
33271,NULL,Membership,2425
33271,NULL,Membership,37951
33271,member,Membership,38928
33271,member,Membership,39138
33271,Member,Membership,17654
33271,NULL,Membership,39293
33271,NULL,Membership,39339
33271,NULL,Membership,5444
33271,NULL,Membership,14997
33271,NULL,Membership,1722
33271,NULL,Membership,5633
33271,NULL,Membership,42366
33271,NULL,Membership,42460
33271,Fellow,Position,43464
33271,Member,Position,1545
33271,Member,Position,43701
33271,"Director, Maurice Greenberg Ctr. for Geoeconomic Studies",Position,43799
33271,Member,Position,43811
33271,Member,Membership,33739
33271,Member,Position,44084
33271,Member,Position,44088
33271,Member,Membership,1099
33271,"Member, Corporate Program",Membership,43570
33271,Member,Membership,33167
33271,Member,Membership,33628
33271,Member,Membership,37881
33271,Member,Membership,35119
33271,"Life Member",Membership,47178
33271,Member,Membership,47179
33271,Member,Membership,1776
33271,Member,Position,15752
33271,Member,Position,15855
33271,"Member of Advisory Committee on Intellectual Property and American Competitiveness",Position,47380
33271,Member,Membership,47400
33271,NULL,Membership,37743
33271,Member,Membership,50777
33271,NULL,Position,1116
33271,NULL,Membership,47380
33271,NULL,Membership,57632
33271,"International Affairs Fellow",Position,57737
33271,"Honorary Chairman",Membership,15113
33271,Member,Membership,67272
33271,NULL,Membership,12325
33271,NULL,Position,15217
33271,NULL,Membership,35084
33271,NULL,Membership,68064
33271,NULL,Membership,68204
33271,NULL,Membership,35496
33271,NULL,Membership,46869
33271,NULL,Membership,50277
33271,NULL,Membership,1133
33271,NULL,Membership,72569
33271,NULL,Membership,58339
33271,NULL,Position,8684
33271,NULL,Position,68496
33271,NULL,Position,34641
33271,NULL,Position,51636
33271,NULL,Position,69118
33271,NULL,Position,2119
33271,member,Membership,76110
33271,NULL,Membership,76548
33271,NULL,Membership,76549
33271,NULL,Membership,76550
33271,NULL,Membership,76551
33271,NULL,Membership,76552
33271,NULL,Membership,76553
33271,NULL,Membership,69174
33271,NULL,Membership,76554
33271,NULL,Membership,76555
33271,NULL,Membership,33689
33271,NULL,Membership,8684
33271,NULL,Membership,76556
33271,NULL,Membership,76557
33271,NULL,Membership,76558
33271,NULL,Membership,76559
33271,NULL,Membership,36907
33271,NULL,Membership,76560
33271,NULL,Membership,76561
33271,NULL,Membership,69215
33271,NULL,Membership,76562
33271,NULL,Membership,76563
33271,NULL,Membership,76564
33271,NULL,Membership,76565
33271,NULL,Membership,33563
33271,NULL,Membership,76566
33271,NULL,Membership,76567
33271,NULL,Membership,76568
33271,NULL,Membership,76569
33271,NULL,Membership,76570
33271,NULL,Membership,76571
33271,NULL,Membership,76572
33271,NULL,Membership,76573
33271,NULL,Membership,76574
33271,NULL,Membership,76575
33271,NULL,Membership,76576
33271,NULL,Membership,49871
33271,NULL,Membership,76577
33271,NULL,Membership,76578
33271,NULL,Membership,76579
33271,NULL,Membership,76580
33271,NULL,Membership,76581
33271,NULL,Membership,76582
33271,NULL,Membership,38322
33271,NULL,Membership,33581
33271,NULL,Membership,76583
33271,NULL,Membership,33351
33271,NULL,Membership,76584
33271,NULL,Membership,76585
33271,NULL,Membership,76586
33271,NULL,Membership,76587
33271,NULL,Membership,68664
33271,NULL,Membership,76588
33271,NULL,Membership,76589
33271,NULL,Membership,36791
33271,NULL,Membership,76590
33271,NULL,Membership,51139
33271,NULL,Membership,76591
33271,NULL,Membership,76592
33271,NULL,Membership,76593
33271,NULL,Membership,76594
33271,NULL,Membership,76595
33271,NULL,Membership,40952
33271,NULL,Membership,76596
33271,NULL,Membership,76597
33271,NULL,Membership,47789
33271,NULL,Membership,76598
33271,NULL,Membership,76599
33271,NULL,Membership,38841
33271,NULL,Membership,76600
33271,NULL,Membership,76601
33271,NULL,Membership,64597
33271,NULL,Membership,76602
33271,NULL,Membership,76603
33271,NULL,Membership,76604
33271,NULL,Membership,76605
33271,NULL,Membership,76606
33271,NULL,Membership,35819
33271,NULL,Membership,76607
33271,NULL,Membership,76608
33271,NULL,Membership,76609
33271,NULL,Membership,76610
33271,NULL,Membership,76611
33271,NULL,Membership,76612
33271,NULL,Membership,211135
33271,NULL,Membership,76614
33271,NULL,Membership,76615
33271,NULL,Membership,76616
33271,NULL,Membership,76617
33271,NULL,Membership,3706
33271,NULL,Membership,14071
33271,NULL,Membership,4084
33271,NULL,Membership,76618
33271,NULL,Membership,76619
33271,NULL,Membership,76620
33271,NULL,Membership,76621
33271,NULL,Membership,76622
33271,NULL,Membership,76623
33271,NULL,Membership,46575
33271,NULL,Membership,76624
33271,NULL,Membership,76625
33271,NULL,Membership,76626
33271,NULL,Membership,27840
33271,NULL,Membership,76627
33271,NULL,Membership,76628
33271,NULL,Membership,76629
33271,NULL,Membership,3256
33271,NULL,Membership,1146
33271,NULL,Membership,76631
33271,NULL,Membership,69250
33271,NULL,Membership,6093
33271,NULL,Membership,76632
33271,NULL,Membership,7143
33271,NULL,Membership,188871
33271,NULL,Membership,76634
33271,NULL,Membership,45983
33271,NULL,Membership,76635
33271,NULL,Membership,76636
33271,NULL,Membership,76637
33271,NULL,Membership,76638
33271,NULL,Membership,76639
33271,NULL,Membership,76640
33271,NULL,Membership,76641
33271,NULL,Membership,76642
33271,NULL,Membership,76643
33271,NULL,Membership,4880
33271,NULL,Membership,76644
33271,NULL,Membership,76645
33271,NULL,Membership,73197
33271,NULL,Membership,76646
33271,NULL,Membership,76647
33271,NULL,Membership,76648
33271,NULL,Membership,76649
33271,NULL,Membership,1096
33271,NULL,Membership,76650
33271,NULL,Membership,76651
33271,NULL,Membership,76652
33271,NULL,Membership,76653
33271,NULL,Membership,76654
33271,NULL,Membership,76655
33271,NULL,Membership,76656
33271,NULL,Membership,76657
33271,NULL,Membership,76658
33271,NULL,Membership,76659
33271,NULL,Membership,76660
33271,NULL,Membership,76661
33271,NULL,Membership,33932
33271,NULL,Membership,76662
33271,NULL,Membership,76663
33271,NULL,Membership,14075
33271,NULL,Membership,36776
33271,NULL,Membership,76664
33271,NULL,Membership,76665
33271,NULL,Membership,76666
33271,NULL,Membership,76667
33271,NULL,Membership,73480
33271,NULL,Membership,76668
33271,NULL,Membership,76669
33271,NULL,Membership,76670
33271,NULL,Membership,59218
33271,NULL,Membership,76671
33271,NULL,Membership,3457
33271,NULL,Membership,76672
33271,NULL,Membership,76673
33271,NULL,Membership,14456
33271,NULL,Membership,33334
33271,NULL,Membership,76674
33271,NULL,Membership,76675
33271,NULL,Membership,13981
33271,NULL,Membership,76676
33271,NULL,Membership,76677
33271,NULL,Membership,76678
33271,NULL,Membership,76679
33271,NULL,Membership,76680
33271,NULL,Membership,76681
33271,NULL,Membership,76682
33271,director,Position,68484
33271,NULL,Position,7817
33271,NULL,Position,76683
33271,NULL,Position,70318
33271,NULL,Position,76684
33271,NULL,Position,69325
33271,NULL,Position,34963
33271,NULL,Position,69140
33271,NULL,Position,2010
33271,NULL,Position,69223
33271,NULL,Position,76685
33271,NULL,Position,4963
33271,NULL,Position,38457
33271,NULL,Position,2300
33271,NULL,Position,10538
33271,NULL,Position,11617
33271,NULL,Position,76686
33271,NULL,Position,14435
33271,NULL,Position,35660
33271,NULL,Position,35601
33271,NULL,Position,14305
33271,NULL,Position,33760
33271,NULL,Position,35573
33271,NULL,Position,76687
33271,NULL,Position,88800
33271,NULL,Position,2299
33271,NULL,Position,33694
33271,NULL,Position,1393
33271,NULL,Position,13995
33271,NULL,Position,76688
33271,NULL,Position,2008
33271,NULL,Position,8522
33271,NULL,Position,76689
33271,NULL,Position,76690
33271,NULL,Position,1235
33271,NULL,Position,39293
33271,NULL,Position,1498
33271,NULL,Position,33565
33271,NULL,Position,1888
33271,NULL,Position,1041
33271,NULL,Position,46905
33271,NULL,Position,33673
33271,NULL,Position,1458
33271,NULL,Position,68248
33271,NULL,Position,1935
33271,NULL,Position,14965
33271,NULL,Position,76691
33271,NULL,Position,14137
33271,NULL,Position,46983
33271,NULL,Position,74991
33271,NULL,Position,71190
33271,NULL,Position,5141
33271,NULL,Position,1361
33271,NULL,Position,76692
33271,NULL,Position,75854
33271,NULL,Position,1232
33271,NULL,Position,69552
33271,NULL,Position,66544
33271,NULL,Position,1145
33271,NULL,Position,1164
33271,NULL,Position,48802
33271,NULL,Position,1104
33271,NULL,Position,33574
33271,NULL,Position,37587
33271,NULL,Position,1813
33271,NULL,Position,35013
33271,chairman,Position,15113
33271,chairman,Position,33849
33271,"chairman emeritus",Position,33849
33271,"honorary chair",Position,76693
33271,"honorary chair",Position,15113
33271,"vice chair",Position,69325
33271,"vice chair",Position,2010
33271,"vice chair",Position,10538
33271,"vice chair",Position,11617
33271,"vice chair",Position,33565
33271,"vice chair",Position,7814
33271,"vice chair",Position,33370
33271,"vice chair",Position,1164
33271,"vice chair",Position,33560
33271,"""founder"" corporate member",Membership,9
33271,"""founder"" corporate member",Membership,3
33271,"""founder"" corporate member",Membership,2
33271,"""founder"" corporate member",Membership,20
33271,"""founder"" corporate member",Membership,78
33271,"""founder"" corporate member",Membership,12
33271,"""founder"" corporate member",Membership,41023
33271,"""founder"" corporate member",Membership,789
33271,"""president's circle"" corporate member",Membership,76
33271,"""president's circle"" corporate member",Membership,86161
33271,"""president's circle"" corporate member",Membership,76745
33271,"""president's circle"" corporate member",Membership,45975
33271,"""president's circle"" corporate member",Membership,555
33271,"""president's circle"" corporate member",Membership,8
33271,"""president's circle"" corporate member",Membership,33337
33271,"""president's circle"" corporate member",Membership,88818
33271,"""president's circle"" corporate member",Membership,35945
33271,"""president's circle"" corporate member",Membership,37692
33271,"""president's circle"" corporate member",Membership,76746
33271,"""president's circle"" corporate member",Membership,14
33271,"""president's circle"" corporate member",Membership,37701
33271,"""president's circle"" corporate member",Membership,33577
33271,"""president's circle"" corporate member",Membership,76747
33271,"""president's circle"" corporate member",Membership,33672
33271,"""president's circle"" corporate member",Membership,58
33271,"""president's circle"" corporate member",Membership,28574
33271,"""president's circle"" corporate member",Membership,25822
33271,"""president's circle"" corporate member",Membership,76748
33271,"""president's circle"" corporate member",Membership,21
33271,"""president's circle"" corporate member",Membership,76749
33271,"""president's circle"" corporate member",Membership,154
33271,"""president's circle"" corporate member",Membership,212
33271,"""president's circle"" corporate member",Membership,28319
33271,"""president's circle"" corporate member",Membership,68345
33271,"""president's circle"" corporate member",Membership,34977
33271,"""president's circle"" corporate member",Membership,68122
33271,"""president's circle"" corporate member",Membership,84758
33271,"""president's circle"" corporate member",Membership,37719
33271,"""president's circle"" corporate member",Membership,68129
33271,"""president's circle"" corporate member",Membership,76546
33271,"""president's circle"" corporate member",Membership,35085
33271,"""president's circle"" corporate member",Membership,76750
33271,"""president's circle"" corporate member",Membership,76751
33271,"""premium"" corporate member",Membership,34788
33271,"""premium"" corporate member",Membership,33701
33271,"""premium"" corporate member",Membership,76752
33271,"""premium"" corporate member",Membership,81
33271,"""premium"" corporate member",Membership,45937
33271,"""premium"" corporate member",Membership,93989
33271,"""premium"" corporate member",Membership,50090
33271,"""premium"" corporate member",Membership,217
33271,"""premium"" corporate member",Membership,76754
33271,"""premium"" corporate member",Membership,33212
33271,"""premium"" corporate member",Membership,76755
33271,"""premium"" corporate member",Membership,18605
33271,"""premium"" corporate member",Membership,76756
33271,"""premium"" corporate member",Membership,76757
33271,"""premium"" corporate member",Membership,76758
33271,"""premium"" corporate member",Membership,76759
33271,"""premium"" corporate member",Membership,40883
33271,"""premium"" corporate member",Membership,16871
33271,"""premium"" corporate member",Membership,15683
33271,"""premium"" corporate member",Membership,669
33271,"""premium"" corporate member",Membership,28267
33271,"""premium"" corporate member",Membership,35458
33271,"""premium"" corporate member",Membership,27
33271,"""premium"" corporate member",Membership,28274
33271,"""premium"" corporate member",Membership,38131
33271,"""premium"" corporate member",Membership,119065
33271,"""premium"" corporate member",Membership,51
33271,"""premium"" corporate member",Membership,34686
33271,"""premium"" corporate member",Membership,76763
33271,"""premium"" corporate member",Membership,307
33271,"""premium"" corporate member",Membership,76764
33271,"""premium"" corporate member",Membership,16899
33271,"""premium"" corporate member",Membership,67621
33271,"""premium"" corporate member",Membership,84
33271,"""premium"" corporate member",Membership,5
33271,"""premium"" corporate member",Membership,76765
33271,"""premium"" corporate member",Membership,76766
33271,"""premium"" corporate member",Membership,76767
33271,"""premium"" corporate member",Membership,15859
33271,"""premium"" corporate member",Membership,76768
33271,"""premium"" corporate member",Membership,76769
33271,"""premium"" corporate member",Membership,76770
33271,"""premium"" corporate member",Membership,103
33271,"""premium"" corporate member",Membership,34817
33271,"""premium"" corporate member",Membership,205
33271,"""premium"" corporate member",Membership,877
33271,"""premium"" corporate member",Membership,76771
33271,"""premium"" corporate member",Membership,76772
33271,"""premium"" corporate member",Membership,76773
33271,"""premium"" corporate member",Membership,68095
33271,"""premium"" corporate member",Membership,141
33271,"""premium"" corporate member",Membership,76774
33271,"""premium"" corporate member",Membership,33693
33271,"""premium"" corporate member",Membership,6
33271,"""premium"" corporate member",Membership,15487
33271,"""premium"" corporate member",Membership,119140
33271,"""premium"" corporate member",Membership,151
33271,"""premium"" corporate member",Membership,76775
33271,"""premium"" corporate member",Membership,15493
33271,"""premium"" corporate member",Membership,37694
33271,"""premium"" corporate member",Membership,68341
33271,"""premium"" corporate member",Membership,15
33271,"""premium"" corporate member",Membership,76776
33271,"""premium"" corporate member",Membership,76777
33271,"""premium"" corporate member",Membership,76778
33271,"""premium"" corporate member",Membership,76779
33271,"""premium"" corporate member",Membership,76780
33271,"""premium"" corporate member",Membership,76781
33271,"""premium"" corporate member",Membership,50830
33271,"""premium"" corporate member",Membership,76782
33271,"""premium"" corporate member",Membership,36
33271,"""premium"" corporate member",Membership,221
33271,"""premium"" corporate member",Membership,76783
33271,"""premium"" corporate member",Membership,76784
33271,"""premium"" corporate member",Membership,357
33271,"""premium"" corporate member",Membership,76785
33271,"""premium"" corporate member",Membership,39762
33271,"""premium"" corporate member",Membership,44
33271,"""premium"" corporate member",Membership,40027
33271,"""premium"" corporate member",Membership,76786
33271,"""premium"" corporate member",Membership,68111
33271,"""premium"" corporate member",Membership,68112
33271,"""premium"" corporate member",Membership,46394
33271,"""premium"" corporate member",Membership,76787
33271,"""premium"" corporate member",Membership,76788
33271,"""premium"" corporate member",Membership,137859
33271,"""premium"" corporate member",Membership,77
33271,"""premium"" corporate member",Membership,544
33271,"""premium"" corporate member",Membership,124
33271,"""premium"" corporate member",Membership,76789
33271,"""premium"" corporate member",Membership,60
33271,"""premium"" corporate member",Membership,48
33271,"""premium"" corporate member",Membership,15796
33271,"""premium"" corporate member",Membership,76790
33271,"""premium"" corporate member",Membership,243
33271,"""premium"" corporate member",Membership,100351
33271,"""premium"" corporate member",Membership,113
33271,"""premium"" corporate member",Membership,76791
33271,"""premium"" corporate member",Membership,76792
33271,"""premium"" corporate member",Membership,76793
33271,"""premium"" corporate member",Membership,76794
33271,"""premium"" corporate member",Membership,33663
33271,"""premium"" corporate member",Membership,78318
33271,"""premium"" corporate member",Membership,52757
33271,"""premium"" corporate member",Membership,37017
33271,"""premium"" corporate member",Membership,76795
33271,"""premium"" corporate member",Membership,19015
33271,"""premium"" corporate member",Membership,834
33271,"""premium"" corporate member",Membership,116649
33271,"""premium"" corporate member",Membership,76797
33271,"""premium"" corporate member",Membership,37090
33271,"""premium"" corporate member",Membership,50
33271,"""premium"" corporate member",Membership,37096
33271,"""premium"" corporate member",Membership,76799
33271,"""premium"" corporate member",Membership,33405
33271,"""premium"" corporate member",Membership,39
33271,"""premium"" corporate member",Membership,17
33271,"""premium"" corporate member",Membership,38384
33271,"""premium"" corporate member",Membership,76800
33271,"""premium"" corporate member",Membership,629
33271,"""premium"" corporate member",Membership,1
33271,"""premium"" corporate member",Membership,33772
33271,"""premium"" corporate member",Membership,76801
33271,"""premium"" corporate member",Membership,145
33271,"""premium"" corporate member",Membership,76802
33271,"""premium"" corporate member",Membership,76803
33271,"""premium"" corporate member",Membership,173
33271,"""premium"" corporate member",Membership,83484
33271,"""premium"" corporate member",Membership,69
33271,NULL,Membership,2628
33271,Member,Membership,35128
33271,NULL,Membership,69237
33271,member,Membership,35125
33271,member,Membership,65714
33271,member,Membership,79907
33271,NULL,Membership,80038
33271,member,Membership,70461
33271,NULL,Membership,80193
33271,"Senior Vice President",Position,69326
33271,member,Membership,23127
33271,NULL,Membership,16373
33271,NULL,Membership,81457
33271,NULL,Membership,1147
33271,NULL,Membership,1148
33271,NULL,Membership,1168
33271,NULL,Membership,1219
33271,NULL,Membership,1264
33271,NULL,Membership,1267
33271,NULL,Membership,1271
33271,NULL,Membership,1353
33271,NULL,Membership,1357
33271,NULL,Membership,1662
33271,NULL,Membership,1726
33271,NULL,Membership,1972
33271,NULL,Membership,2469
33271,NULL,Membership,2475
33271,NULL,Membership,2588
33271,NULL,Membership,2674
33271,NULL,Membership,3483
33271,NULL,Membership,3492
33271,NULL,Membership,3545
33271,NULL,Membership,3742
33271,NULL,Membership,3862
33271,NULL,Membership,4100
33271,NULL,Membership,4558
33271,NULL,Membership,5744
33271,NULL,Membership,5806
33271,NULL,Membership,6725
33271,NULL,Membership,6903
33271,NULL,Membership,7275
33271,NULL,Membership,7342
33271,NULL,Membership,7814
33271,NULL,Membership,7988
33271,NULL,Membership,9571
33271,NULL,Membership,9584
33271,NULL,Membership,10468
33271,NULL,Membership,10548
33271,NULL,Membership,11455
33271,NULL,Membership,11626
33271,NULL,Membership,12745
33271,NULL,Membership,14133
33271,NULL,Membership,14467
33271,NULL,Membership,15454
33271,NULL,Membership,15940
33271,NULL,Membership,16414
33271,NULL,Membership,18603
33271,NULL,Membership,19408
33271,NULL,Membership,19561
33271,NULL,Membership,20303
33271,NULL,Membership,22128
33271,NULL,Membership,23058
33271,NULL,Membership,26222
33271,NULL,Membership,26503
33271,NULL,Membership,33169
33271,NULL,Membership,33415
33271,NULL,Membership,33571
33271,NULL,Membership,33625
33271,NULL,Membership,33835
33271,NULL,Membership,33849
33271,NULL,Membership,34537
33271,NULL,Membership,34539
33271,NULL,Membership,34775
33271,NULL,Membership,34777
33271,NULL,Membership,34993
33271,NULL,Membership,35013
33271,NULL,Membership,35023
33271,NULL,Membership,35332
33271,NULL,Membership,35372
33271,NULL,Membership,35636
33271,NULL,Membership,35989
33271,NULL,Membership,36821
33271,NULL,Membership,37101
33271,NULL,Membership,37587
33271,NULL,Membership,38653
33271,NULL,Membership,39742
33271,NULL,Membership,39943
33271,NULL,Membership,41217
33271,NULL,Membership,43775
33271,NULL,Membership,44084
33271,NULL,Membership,44088
33271,NULL,Membership,44195
33271,NULL,Membership,45372
33271,NULL,Membership,45373
33271,NULL,Membership,45670
33271,NULL,Membership,46449
33271,NULL,Membership,46733
33271,NULL,Membership,46983
33271,NULL,Membership,47074
33271,NULL,Membership,47170
33271,NULL,Membership,1112
33271,NULL,Membership,47406
33271,NULL,Membership,51490
33271,NULL,Membership,68248
33271,NULL,Membership,70986
33271,NULL,Membership,76269
33271,NULL,Membership,10046
33271,Member,Membership,7816
33271,NULL,Membership,33368
33271,NULL,Membership,82593
33271,member,Membership,80638
33271,member,Membership,83799
33271,member,Membership,83877
33271,member,Position,69149
33271,Director,Position,1819
33271,NULL,Membership,7805
33271,NULL,Membership,67989
33271,"Premium Corporate Member",Membership,87624
33271,"adjunct senior fellow for counterterrorism and national security",Position,88317
33271,NULL,Position,34969
33271,"task force member",Position,90179
33271,NULL,Membership,80645
33271,"international advisory board member",Position,76380
33271,Member,Position,51310
33271,NULL,Membership,98373
33271,NULL,Membership,3932
33271,"Life Member",Position,95702
33271,Member,Position,34864
33271,Member,Membership,2479
33271,NULL,Membership,78434
33271,NULL,Membership,94733
33271,NULL,Membership,101473
33271,NULL,Membership,193831
33271,NULL,Membership,104013
33271,"Board Member",Position,60658
33271,"David M Rubenstein senior fellow for energy and environment",Position,104227
33271,"senior research fellow",Position,105103
33271,NULL,Membership,34962
33271,NULL,Membership,81720
33271,NULL,Membership,106290
33271,NULL,Membership,17504
33271,NULL,Membership,69142
33271,NULL,Membership,16986
33271,NULL,Membership,90277
33271,NULL,Membership,71192
33271,NULL,Membership,71363
33271,NULL,Membership,75158
33271,NULL,Membership,112347
33271,NULL,Membership,112387
33271,Member,Membership,112797
33271,member,Membership,33687
33271,NULL,Membership,10551
33271,NULL,Membership,145019
33271,NULL,Membership,117272
33271,Member,Position,72141
33271,NULL,Membership,38639
33271,"Term Member",Position,19371
33271,Member,Position,33247
33271,Member,Position,15632
33271,Member,Position,126436
33271,NULL,Membership,127725
33271,Member,Position,119748
33271,"Adjunct Senior Fellow",Position,33187
33271,"Lifetime member",Position,34519
33271,"Adjunct Senior Fellow",Position,130000
33271,"Adjunct Senior Fellow",Position,34932
33271,Member,Position,34932
33271,Member,Position,70461
33271,NULL,Membership,131089
33271,"Adjunct Senior Fellow",Position,110599
33271,"Henry A. Kissinger senior fellow for  U.S. foreign policy",Position,17472
33271,Member,Position,116144
33271,NULL,Membership,71651
33271,NULL,Membership,69689
33271,Member,Position,131290
33271,Member,Position,74966
33271,Member,Position,109846
33271,Member,Position,33622
33271,"Term Member",Position,112413
33271,Member,Position,131475
33271,"Assistant Director of Congress and US Foreign Policy Program",Position,131486
33271,Member,Position,35568
33271,NULL,Membership,35623
33271,NULL,Membership,51321
33271,NULL,Membership,35634
33271,NULL,Membership,35630
33271,NULL,Membership,35624
33271,"International Affairs Fellow",Position,131881
33271,"permanent member",Membership,132828
33271,"permanent member",Membership,108392
33271,"Middle East Fellow",Position,136774
33271,Member,Membership,136775
33271,"International Affairs Fellow",Position,136775
33271,"Life Member",Membership,138929
33271,"Advisory Board",Position,140994
33271,Member,Membership,33633
33271,member,Membership,17131
33271,NULL,Membership,38550
33271,NULL,Membership,104315
33271,"Senior Vice President",Position,9584
33271,"Senior Fellow",Position,63208
33271,"International Affairs Fellow",Position,144050
33271,Member,Position,50937
33271,NULL,Membership,77912
33271,Member,Position,1742
33271,NULL,Membership,149715
33271,"Advisor, Energy Task Force",Position,149936
33271,Member,Position,150250
33271,NULL,Membership,6203
33271,Member,Membership,155332
33271,"Director for national security studies",Position,133714
33271,member,Membership,81717
33271,Member,Membership,106268
33271,director,Position,9250
33271,director,Position,2468
33271,Grant,Donation,163856
33271,"Project Director, Task force on US-Iran relations",Position,164056
33271,NULL,Membership,166356
33271,NULL,Membership,6147
33271,"Member  ",Position,118627
33271,NULL,Membership,171017
33271,"distinguished visiting fellow",Position,35492
33271,NULL,Membership,69378
33271,NULL,Membership,4559
33271,NULL,Membership,4857
33271,NULL,Membership,15120
33271,NULL,Membership,16874
33271,NULL,Membership,18764
33271,NULL,Membership,19371
33271,NULL,Membership,20661
33271,NULL,Membership,33259
33271,NULL,Membership,33622
33271,NULL,Membership,33734
33271,NULL,Membership,34519
33271,NULL,Membership,34621
33271,NULL,Membership,34662
33271,NULL,Membership,34932
33271,NULL,Membership,35416
33271,NULL,Membership,35419
33271,NULL,Membership,35452
33271,NULL,Membership,35466
33271,NULL,Membership,45771
33271,NULL,Membership,50295
33271,NULL,Membership,50937
33271,NULL,Membership,51423
33271,NULL,Membership,51661
33271,NULL,Membership,60357
33271,NULL,Membership,60658
33271,NULL,Membership,69219
33271,NULL,Membership,69328
33271,NULL,Membership,70999
33271,NULL,Membership,71690
33271,NULL,Membership,71869
33271,NULL,Membership,72141
33271,NULL,Membership,73472
33271,NULL,Membership,73658
33271,NULL,Membership,75027
33271,NULL,Membership,77549
33271,NULL,Membership,77957
33271,NULL,Membership,81486
33271,NULL,Membership,82566
33271,NULL,Membership,83310
33271,NULL,Membership,83797
33271,NULL,Membership,84911
33271,NULL,Membership,86033
33271,NULL,Membership,91987
